time,x,y,vx,vy,ax,ay,jx,jy,psi,psi_dot,throttle,delta
1.8636978365271533,42.66598688305197,3.2414545418274234,22.86700053324518,0.21248845743372574,-5.816843181433162e-08,0.004839893174903409,-1.0853317419625295e-07,-0.008514060329260819,0.04515646874260968,-0.16393515654222782,0.05068206088939058,0.024938777615125862
1.867629688502949,42.75576661229641,3.2463127849403213,22.86577533366318,0.20975086068886198,-5.83891532623948e-08,0.003911746519452919,-1.121366958119753e-07,-0.011115098863578136,0.044499080252479846,-0.17041924967076902,0.050885129342288477,0.024824636424417915
1.8715615404787447,42.8455460209592,3.251119060778855,22.86537892785075,0.21622738751910686,-5.905024159230665e-08,0.004752487328047561,-1.1299629777271639e-07,-0.008302923912763679,0.043837343530169645,-0.16620260707002615,0.05147342759773424,0.02536051141337736
1.8754933924545405,42.935325039271426,3.2558726948413073,22.864122589207614,0.2134032551198171,-5.9277722695705304e-08,0.0038464547838703567,-1.1585252691235503e-07,-0.010858585907723558,0.04317080315562697,-0.172806407809253,0.05167983530090304,0.02524145739261956
1.879425244430336,43.02510364801214,3.2605735172203887,22.863719685278756,0.2199556255568196,-5.996127156598918e-08,0.004667098623136301,-1.1690500985513771e-07,-0.008095311116736914,0.04249981340752605,-0.16852247991297886,0.052281540736184774,0.025782684025309286
1.8833570964061317,43.114881777278775,3.265220882041938,22.862433842939435,0.21706395788747648,-6.019702908366398e-08,0.003782795653852311,-1.205943541015367e-07,-0.010606681243410921,0.041823953692660475,-0.17522642193283156,0.052492216059672386,0.02566005310468045
1.8872889483819275,43.204659409436545,3.269814894337578,22.862031440826375,0.22382636443259857,-6.090958986487705e-08,0.0045836908219292205,-1.2144504475407406e-07,-0.007891133827605071,0.04114390073002997,-0.17071379136689616,0.053111741703375036,0.02621552955090347
1.891220800357723,43.29443647217608,3.274354905231221,22.86071587839984,0.2208554865452125,-6.115203696199778e-08,0.003720742113589637,-1.243557035536037e-07,-0.010359277938076046,0.040459224728065415,-0.1775191162657292,0.05332513408764352,0.026088213724617025
1.895152652333519,43.38421294494144,3.278840757509508,22.86030716412233,0.2276891041489656,-6.188748630231444e-08,0.004502228527071939,-1.2538176493964369e-07,-0.007690305369602588,0.0397703004280925,-0.1729340130787377,0.05395715652657325,0.02664847450316598
1.8990845043093145,43.473988756134545,3.28327183685248,22.858964019819357,0.22465872751866542,-6.213800204241116e-08,0.0036602678288657486,-1.2906340058237225e-07,-0.01011627099844743,0.03907673793224597,-0.17981872546278396,0.05417405717406532,0.026517816351303895
1.9030163562851101,43.563763887252456,3.2876482470889994,22.858555585658074,0.23168886064083838,-6.290240267547986e-08,0.0044226771668460785,-1.2986328204215e-07,-0.007492740516633177,0.038379216195797185,-0.17500879515519357,0.054822557614679426,0.02709112969792512
1.906948208260906,43.65353826490599,3.2919693761566955,22.857185044797053,0.22858825117453827,-6.315920844657263e-08,0.0036013471356568516,-1.3270889332144449e-07,-0.00987755725997155,0.03767734060377671,-0.18197212262286497,0.055041268531936034,0.026956060642953743
1.9108800602367015,43.743311867138964,3.296235072429159,22.856770330991537,0.23567779210743806,-6.394598612430302e-08,0.00434500298078877,-1.3366603700230216e-07,-0.007298355389940231,0.036971493749129426,-0.17709047922745239,0.055700611431423665,0.02753304602519795
1.9148119122124971,43.83308462227098,3.3004447649407216,22.85537508491026,0.23252776834831526,-6.42103185899412e-08,0.0035439550295368605,-1.372282484086111e-07,-0.009643035424198174,0.03626132658203513,-0.1841077990036217,0.055921807153241986,0.02739494855936883
